"id","first_name","last_name","email","phone","practice_areas","active","max_cases","current_case_count","created_at","updated_at"
"217b27ac-ab00-4f37-9015-92e6934c00e4","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","6c8b2496-9f92-4727-a319-2953a8a19abb","DEFERRED","MEDICAL","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:44"
"2390ab76-05ad-4e3e-a8ce-bd2736bbf006","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","89a14b9b-738b-4172-83ca-333b5baff3a9","CONSULT_SCHEDULED","MOTOR_VEHICLE","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:45"
"25435481-e64f-4c6b-898e-aa75e75d7a16","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","e0f8f044-f6fe-4378-951c-1f0a54bef7fd","QUALIFIED","WORKLOSS","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:44"
"25fa863b-3a91-4726-a87b-bbee955a45c4","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","278bf483-2b48-4134-b377-5e080928c323","CONSULT_SCHEDULED","WORKLOSS","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:42"
"28252d9a-9431-4100-940f-038230c1d102","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","e1c941b6-5237-46fa-a4de-5a85232fab48","CONSULT_SCHEDULED","WORKLOSS","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:42"
"2a5527e9-2f4a-4261-b1b9-19f6a97d78bc","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","44e60915-39c7-4916-9931-874c8e863305","DEFERRED","EMPLOYMENT","4",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:45"
"2cff792b-2497-490b-8c09-3295f9ae7fa1","0d24d7f4-0630-4595-82af-51b05833bc64","660cb27a-bf58-457f-ae31-617e4a2ab199","QUALIFIED","MEDICAL","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:46"
"358e3b62-7e46-45af-97bc-b5f173927c31","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","a2428ac4-42cc-4bb6-bdb4-1d3d5c3b4385","SCREENING","MOTOR_VEHICLE","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:43"
"37b4c12e-2c13-49a9-9360-0478a493150f","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","b6ed58cb-dd4c-44d4-8e80-b63a4a6927dd","SIGNED","EMPLOYMENT","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:42"
"38503f91-7314-44db-a046-e37fde9d14e1","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","c801cb73-d829-47b2-84e7-2fabc24e8e75","CONFLICT","EMPLOYMENT","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:43"
"39cdbc5f-db68-4ae2-9888-1d58b640bc50","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","a77e302b-b85a-4f5d-be52-82e36f557de3","RETAINER_OUT","EMPLOYMENT","2",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:42"
"3d19fe14-093e-46a8-8092-ae695d196ab9","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","c227e299-d658-4af8-b83b-ec3a2b456e58","SCREENING","MEDICAL","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:43"
"4377aa28-1d9e-4b29-be09-5df555f29d56","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","3224e7a2-bcc3-4998-bab1-726b3b87f7a3","SIGNED","MEDICAL","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:48"
"45d70329-f64a-4a1d-bebd-b7938df00dd0","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","d4a90cdf-ccc9-4c37-803f-7045109c5a74","SIGNED","PREMISES","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:44"
"498f6def-b53e-4644-aae6-df99ba753b0a","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","a8a2fb78-cfe1-4cbc-b301-f13ee67ecf68","DECLINED","MEDICAL","4",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:43"
"49a6fa81-2353-4ef3-8c0f-650bc6536907","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","a2b95eb4-b3d1-4210-b302-c1a6e3079bb2","DECLINED","WORKLOSS","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:42"
"4acaab5d-24fd-4ae0-b57c-da664331111a","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","0436a99a-e8c3-40f8-b6dc-15ead9f28c95","NEW","WORKLOSS","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:44"
"4b085b03-c0a9-483d-9676-8ba79f78ecb1","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","f8627539-b0c6-4712-9ab2-2c8bc7a15466","CONSULT_SCHEDULED","OTHER","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:42"
"4e0f1d9d-e489-4e34-add0-65aeacf522c2","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","3ad453c5-1c60-40ed-9a20-a20c4686febe","RETAINER_OUT","OTHER","2",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:45"
"4e45758b-d9df-4962-a77f-2accbce8bb7e","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","0c17b13f-fa15-43e5-9947-d76ce4ec2a1c","DEFERRED","EMPLOYMENT","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:43"
"4eb23050-9629-4a4d-a3a2-798cdd7f87a7","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","b2c8db43-fd9b-4787-aa7e-5e8e7417e7fc","CONFLICT","PREMISES","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:41"
"4fa2dcf0-8908-41f3-8e8e-951fe39b5024","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","4353a5dc-7603-4e1b-915f-02bc77ce6847","RETAINER_OUT","MOTOR_VEHICLE","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:43"
"502453e3-09bd-4fdd-aa40-bf50618a076a","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","b43af19a-4ec1-454a-89d4-6c542571dbd9","QUALIFIED","MEDICAL","4",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:48"
"51b85217-3906-4ea8-b0a5-c9ac9c12e188","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","2f899204-c1dc-4961-b5d4-94bc0334d4bb","CONSULT_SCHEDULED","PREMISES","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:42"
"53a32d79-4f9a-429b-8fb0-3a4dd6d8a962","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","0ab53d11-e483-4d6d-b960-5008e850f8d5","SCREENING","MOTOR_VEHICLE","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:48"
"54f32b03-5b98-4bdc-a657-991858e9ac23","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","b001b34f-21f9-4d20-b191-f9742bdf8c64","NEW","MEDICAL","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:45"
"57f550a2-6670-45e5-aa0d-f166e54f66b7","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","3b2b5d34-c548-40f8-9086-20211e802093","CONSULT_SCHEDULED","MEDICAL","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:48"
"5a5bdf49-5c45-4287-891b-2932dcb2ebd2","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","47c81737-d399-4bb9-9c9b-37f14fd03c33","CONSULT_SCHEDULED","EMPLOYMENT","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:41"
"5d79b514-e042-4fb5-86ce-036caffaf57b","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","1b0525ab-e143-411d-bae0-91103ad55acb","CONSULT_SCHEDULED","OTHER","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:41"
"6165fb80-2d2d-4657-be15-1d54899fb86a","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","ff48c13f-ec5d-4123-9fd4-0760404618ef","NEW","WORKLOSS","4",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:45"
"62ed7a5c-49a0-4296-b9f3-c57a10a3a2db","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","fe69f7d1-fead-47db-8f81-446bdc45dfdc","DEFERRED","WORKLOSS","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:44"
"64167723-ef2b-488b-af25-3074a4c586fc","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","f27744b7-2593-464f-beb7-925e11483066","DEFERRED","WORKLOSS","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:43"
"6b0ed9e0-6004-4116-8b0d-32893838af9c","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","16d1667f-ecf9-40ff-890b-7f06a05cef2a","NEW","MEDICAL","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:43"
"6ccfed10-b11d-4493-be94-cdcf9711736e","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","59584ae8-0e16-47b8-b5c8-8bb8147bb2ce","CONFLICT","MOTOR_VEHICLE","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:47"
"6e4c7ce4-c026-46b7-82eb-2ef88be6813a","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","b4343d2b-47fa-4a18-b690-c3a8b9333df8","DEFERRED","OTHER","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:41"
"6f09ab85-bc67-40c5-b66f-06f4e485f65a","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","9b3bbe65-ec8a-4232-9bf7-30caaaf63820","DEFERRED","WORKLOSS","4",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:47"
"6fd030f9-7828-4822-8d3a-4117604d16a2","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","0cd9b1d2-ced2-4d40-a9d0-6b3f88603f36","QUALIFIED","PREMISES","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:45"
"716db384-c72e-4dc5-8023-b7fb5ace9695","0d24d7f4-0630-4595-82af-51b05833bc64","4717ba4a-e393-40e0-80af-a59cffa54cc9","QUALIFIED","PREMISES","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:46"
"76fe68c6-7f49-47d9-a18f-256419a2eab3","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","e1332931-8b21-41c4-9a85-aefedcd34fd2","QUALIFIED","MOTOR_VEHICLE","2",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:42"
"788219c3-c422-47a0-aff4-976b5180cc54","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","35cb1824-37ef-4f2a-931a-615fc729dec7","CONSULT_SCHEDULED","WORKLOSS","2",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:45"
"7935ec25-a398-4490-b909-ee2b26b77598","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","cfd6b347-8674-4327-9798-b37803c096f6","NEW","OTHER","2",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:43"
"7b8b2cd4-a852-4b4e-a582-778bd5143622","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","a7266051-9896-482c-9726-fd1246bfabcc","SIGNED","MEDICAL","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:45"
"8183608e-d4c2-4d92-9353-35b798bf1356","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","8f09d541-17cf-4ed8-987e-a13888ed785d","NEW","OTHER","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:42"
"82e4de7b-3420-4a3c-90d6-1c66dc1f395b","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","52b04ed9-3553-4f38-97cb-591ea61e5a62","SIGNED","MOTOR_VEHICLE","4",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:41"
"849ae82f-3f19-4ddb-92f7-dae842c980c1","0d24d7f4-0630-4595-82af-51b05833bc64","3f2fe4d9-d58e-4915-b49b-3f872f6e8cf8","DEFERRED","MOTOR_VEHICLE","2",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:46"
"8744c9ee-3b83-4cd6-ad83-5fb0e9a547a8","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","9dbcd0e6-4948-4d2c-b5ea-85a9fd3b05e9","SCREENING","WORKLOSS","4",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:47"
"87bef793-260e-4a2d-84d6-b9d6aa7ad926","0d24d7f4-0630-4595-82af-51b05833bc64","37f0f668-a0e8-4f7d-a6e9-a422d9fe2258","CONSULT_SCHEDULED","MOTOR_VEHICLE","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:46"
"8a268b33-2f1d-44fd-b299-5676f6507d1e","0d24d7f4-0630-4595-82af-51b05833bc64","dc2e5390-b192-4411-9609-b72acde277cb","CONFLICT","EMPLOYMENT","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:46"
"8ac74d8d-88c0-49cb-b7d0-f8ce9cf7353a","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","9852a256-24b2-4d6f-939d-df73e458c4eb","CONFLICT","OTHER","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:41"
"8c6234db-62d9-4313-95d0-8b01ac0e000e","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","bfbe2eaa-dd5f-4789-98b2-95b2deca7342","SIGNED","EMPLOYMENT","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:48"
"901436e4-da8d-4d5f-a67f-2da3f4a2f1ac","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","ded7f4b9-f63e-4cc9-b63d-65f0b59763f6","CONSULT_SCHEDULED","MOTOR_VEHICLE","2",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:47"
"910e80b5-1132-44e0-a6d3-457c81c18f6c","0d24d7f4-0630-4595-82af-51b05833bc64","5e80e30d-0e77-473c-90a4-73cc066f09e5","QUALIFIED","MEDICAL","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:47"
"a187786a-c10a-457f-b845-ca66e1050f26","0d24d7f4-0630-4595-82af-51b05833bc64","1a66c556-1e05-4539-884d-42fdd9a0cdcf","DEFERRED","WORKLOSS","4",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:47"
"aad4bf1f-c79d-4408-b87d-eaca43729ca4","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","6c2a4df2-3757-4f97-9b82-ce88c2789f6f","QUALIFIED","PREMISES","4",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:44"
"aafcf728-ac2c-4b99-86b0-b51e7cdd6d12","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","49523007-3edb-44dd-9684-fb42330cfc38","SIGNED","EMPLOYMENT","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:41"
"ac0ac1b6-89f9-4bf1-b7c1-e857d31cffdc","0d24d7f4-0630-4595-82af-51b05833bc64","335f4d21-3b27-4da6-903b-3bf814a6555b","NEW","WORKLOSS","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:47"
"acbde2c0-915c-4811-a2c1-40abc51e835f","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","7e6917bc-d999-456d-ac19-5b0b45142ae2","QUALIFIED","MEDICAL","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:47"
"ad056d03-d543-408c-af39-d030fc274d66","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","32af850e-220a-44a6-bcd5-fda34291a322","SCREENING","WORKLOSS","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:44"
"af47b5ee-3970-4fb9-8d7b-48e9cded8795","0d24d7f4-0630-4595-82af-51b05833bc64","943648a7-06b2-4c03-9b51-80813b393e31","RETAINER_OUT","OTHER","4",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:47"
"b1a09482-0d0e-4069-9adf-058c9972c482","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","55ee73cb-9b67-424c-8e09-598c933407ce","CONSULT_SCHEDULED","MOTOR_VEHICLE","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:44"
"b2f8845c-a2da-4945-a7ad-c382736f99f4","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","49989173-dcd4-4026-8b47-2e87df262697","NEW","MEDICAL","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:43"
"b4c34920-489c-406e-acd3-fd81616ab774","0d24d7f4-0630-4595-82af-51b05833bc64","ce4488da-2e55-480a-9343-3aa8de827cf2","QUALIFIED","WORKLOSS","2",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:47"
"b89fc914-c16f-42ed-b976-4a9fdf0847a2","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","1d6528d8-0aa0-4440-979b-a731208dc273","SIGNED","EMPLOYMENT","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:48"
"baaffc90-b02b-456f-86ec-3ec60ee81f4d","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","a7a579a4-ffc9-4dc7-ac0d-4f09534aeb7f","DECLINED","MEDICAL","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:42"
"bb2ef311-fe33-44b5-9548-0035ac6af70d","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","f64c33ff-f6d3-4c51-af88-50bdb8d147bb","CONSULT_SCHEDULED","OTHER","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:44"
"c12a0300-8a9f-407e-9644-39d2426402df","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","fb7e21bd-7480-4780-8a10-6010abc9a4d1","DECLINED","EMPLOYMENT","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:45"
"c39f3970-b448-433b-a39b-6c079458521e","0d24d7f4-0630-4595-82af-51b05833bc64","de9916c2-5b28-4e23-b0ce-a7cd5648f4ec","QUALIFIED","MEDICAL","2",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:46"
"c53fa5d9-1b6c-4035-becb-1917115c263b","0d24d7f4-0630-4595-82af-51b05833bc64","053a0742-1d0d-47c6-a9d2-0a336b6f3d6f","DECLINED","WORKLOSS","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:46"
"ca6f7a96-b8b2-4ef2-ae71-a38609d18f05","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","e87e06ba-5cf5-4e6d-902e-fc6fb380af02","CONFLICT","PREMISES","4",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:45"
"cd26d557-24f2-411a-9ef6-6734531ac89d","0d24d7f4-0630-4595-82af-51b05833bc64","8ed9e64f-1eb6-4276-9a55-27f1e3132a4e","RETAINER_OUT","PREMISES","4",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:46"
"cfa510cb-b32a-4fc8-b440-86315d7e60a7","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","4f69393a-0f95-4ce9-8afa-174c9208f0d6","CONFLICT","WORKLOSS","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:47"
"d3109fbc-9c05-4c8f-91df-bb641bb67799","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","7820d2ba-65fd-492e-a47f-338d841e331e","SCREENING","EMPLOYMENT","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:48"
"d41231ea-8582-4789-b0e2-c8d051740ec4","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","bbea86d7-7d7a-4e19-a9cd-6da17526dbe6","SCREENING","EMPLOYMENT","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:43"
"d840b292-d161-49d5-bd8e-3e6ce64f58c6","0d24d7f4-0630-4595-82af-51b05833bc64","7a974532-1b5c-4dfe-9a27-85e6f0d4e6e8","DEFERRED","MOTOR_VEHICLE","2",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:47"
"d900ba74-af9c-4343-a8c1-ae001d004ab5","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","12af2530-3720-480d-8ed9-fecb1730eb32","QUALIFIED","OTHER","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:44"
"dae02558-4de8-4af8-b316-75988c8abe53","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","d54b893c-bab8-45b0-b4fe-e70f3c3ba165","SCREENING","OTHER","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:44"
"dc782799-e123-492c-a659-bf201958a206","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","d8f8184a-382d-4daa-9410-c2ad69d09a25","QUALIFIED","OTHER","4",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:48"
"dc7fff23-45d9-473e-96bd-845fc3522445","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","92bb6646-64f6-4691-9d10-f5481b6994fa","RETAINER_OUT","OTHER","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:42"
"e28d8077-2e31-4a39-a645-b80e283a6867","0d24d7f4-0630-4595-82af-51b05833bc64","497d2530-ad19-411e-a827-73ec775c0bfd","SIGNED","MEDICAL","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:47"
"ea378aae-3218-474e-93e8-9a741c8a1df6","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","1b1bb41b-ddd3-4fe1-a59c-d219ce98f9f1","DEFERRED","WORKLOSS","4",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:42"
"ec65dd99-d596-45a4-85dd-74669a516fb1","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","749642a4-61b4-41e0-a003-555da0402eaf","QUALIFIED","MEDICAL","4",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:48"
"ee0a788d-bc22-48c3-994f-24bf54ef10c7","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","80e3eaf3-9ee5-42ad-a7d6-01a51f2ddb06","SIGNED","MOTOR_VEHICLE","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:47"
"ee0caf54-d06a-41c7-8a8c-26b06c44c983","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","a429bb3c-a107-4837-b7b0-e1ddb3b56f0c","SCREENING","WORKLOSS","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:48"
"f0e26c91-0570-429f-8fca-e4b324c3f01d","4c16f09c-af95-4b6c-a5d6-6f45d5df9f74","d6c45010-6950-4e2d-b170-41aeececd612","DECLINED","OTHER","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:43"
"f0e59892-50ec-4e28-90fc-725af912f822","d041e854-aaf8-4491-a4ac-0dd4d44d4c9c","6def1fc0-ae4e-4022-b4f9-ab9365a4575c","DEFERRED","MEDICAL","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:44"
"f133ec9d-e031-409b-8252-62d278442e63","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","11d077ee-54fe-4ec1-8535-ea1e7b1cf1db","DECLINED","OTHER","3",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:48"
"f4d64b4a-99bf-4296-b785-44560a0f6c54","0d24d7f4-0630-4595-82af-51b05833bc64","b454b341-5676-4fee-8fd3-cf91bb339f54","CONSULT_SCHEDULED","PREMISES","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:46"
"f57f3186-f39a-42a6-9cf7-8844b42459c6","0d24d7f4-0630-4595-82af-51b05833bc64","b4a24779-8aa5-47d5-9b7c-c6b87f75e52d","CONSULT_SCHEDULED","WORKLOSS","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:46"
"f62adafa-f685-417f-a806-b570ddb75ba1","eadbdc37-ad9d-4ef7-aa72-74ac987129fa","fe73aced-e482-4424-859e-7219aec9270b","NEW","OTHER","1",NULL,NULL,NULL,"1","AI Phone Intake",NULL,"conv_3501k5eqed81ehq9gzmt623zjv5g",NULL,NULL,"2025-10-10 00:30:15"
"f72cea6e-88d9-4c67-ae06-6b5b806b58a6","f9d3effa-d1c9-4d1e-abc8-7c0365c8ddfd","0e8c56d7-4dfb-4c5a-b2ca-a632f542718f","QUALIFIED","PREMISES","1",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:48"
"f9c9251f-56c8-46ae-91c9-bd68c8c57a90","0d24d7f4-0630-4595-82af-51b05833bc64","8b863a3e-7078-4f63-950c-038c54b375c1","CONSULT_SCHEDULED","MEDICAL","5",NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"2025-09-12 02:35:46"
